"id","year_start","year_end","county_code","name"
"1","79","92","101","臺北市松山區"
"2","79","92","102","臺北市大安區"
"3","79","92","109","臺北市大同區"
"4","79","92","110","臺北市中山區"
"5","79","92","111","臺北市內湖區"
"6","79","92","112","臺北市南港區"
"7","79","92","115","臺北市士林區"
"8","79","92","116","臺北市北投區"
"9","79","92","117","臺北市信義區"
"10","79","92","118","臺北市中正區"
"11","79","92","119","臺北市萬華區"
"12","79","92","120","臺北市文山區"
"13","79","92","201","高雄市鹽埕區"
"14","79","92","202","高雄市鼓山區"
"15","79","92","203","高雄市左營區"
"16","79","92","204","高雄市楠梓區"
"17","79","92","205","高雄市三民區"
"18","79","92","206","高雄市新興區"
"19","79","92","207","高雄市前金區"
"20","79","92","208","高雄市苓雅區"
"21","79","92","209","高雄市前鎮區"
"22","79","92","210","高雄市旗津區"
"23","79","92","211","高雄市小港區"
"24","79","92","1101","基隆市中正區"
"25","79","92","1102","基隆市七堵區"
"26","79","92","1103","基隆市暖暖區"
"27","79","92","1104","基隆市仁愛區"
"28","79","92","1105","基隆市中山區"
"29","79","92","1106","基隆市安樂區"
"30","79","92","1107","基隆市信義區"
"31","79","92","1201","新竹市東區"
"32","79","92","1204","新竹市北區"
"33","79","92","1205","新竹市香山區"
"34","79","92","1701","臺中市中區"
"35","79","92","1702","臺中市東區"
"36","79","92","1703","臺中市西區"
"37","79","92","1704","臺中市南區"
"38","79","92","1705","臺中市北區"
"39","79","92","1706","臺中市西屯區"
"40","79","92","1707","臺中市南屯區"
"41","79","92","1708","臺中市北屯區"
"42","79","92","2101","臺南市東區"
"43","79","92","2102","臺南市南區"
"44","79","92","2103","臺南市西區"
"45","79","92","2104","臺南市北區"
"46","79","92","2105","臺南市中區"
"47","79","92","2106","臺南市安南區"
"48","79","92","2107","臺南市安平區"
"49","79","92","2201","嘉義市東區"
"50","79","92","2202","嘉義市西區"
"51","79","92","3101","臺北縣板橋市"
"52","79","92","3102","臺北縣三重市"
"53","79","92","3103","臺北縣永和市"
"54","79","92","3104","臺北縣中和市"
"55","79","92","3105","臺北縣新店市"
"56","79","92","3106","臺北縣新莊市"
"57","79","92","3107","臺北縣樹林鎮"
"58","79","92","3108","臺北縣鶯歌鎮"
"59","79","92","3109","臺北縣三峽鎮"
"60","79","92","3110","臺北縣淡水鎮"
"61","79","92","3111","臺北縣汐止鎮"
"62","79","92","3112","臺北縣瑞芳鎮"
"63","79","92","3113","臺北縣土城市"
"64","79","92","3114","臺北縣蘆洲市"
"65","79","92","3115","臺北縣五股鄉"
"66","79","92","3116","臺北縣泰山鄉"
"67","79","92","3117","臺北縣林口鄉"
"68","79","92","3118","臺北縣深坑鄉"
"69","79","92","3119","臺北縣石碇鄉"
"70","79","92","3120","臺北縣坪林鄉"
"71","79","92","3121","臺北縣三芝鄉"
"72","79","92","3122","臺北縣石門鄉"
"73","79","92","3123","臺北縣八里鄉"
"74","79","92","3124","臺北縣平溪鄉"
"75","79","92","3125","臺北縣雙溪鄉"
"76","79","92","3126","臺北縣貢寮鄉"
"77","79","92","3127","臺北縣金山鄉"
"78","79","92","3128","臺北縣萬里鄉"
"79","79","92","3129","臺北縣烏來鄉"
"80","79","92","3201","桃園縣桃園市"
"81","79","92","3202","桃園縣中壢市"
"82","79","92","3203","桃園縣大溪鎮"
"83","79","92","3204","桃園縣楊梅鎮"
"84","79","92","3205","桃園縣蘆竹鄉"
"85","79","92","3206","桃園縣大園鄉"
"86","79","92","3207","桃園縣龜山鄉"
"87","79","92","3208","桃園縣八德市"
"88","79","92","3209","桃園縣龍潭鄉"
"89","79","92","3210","桃園縣平鎮市"
"90","79","92","3211","桃園縣新屋鄉"
"91","79","92","3212","桃園縣觀音鄉"
"92","79","92","3213","桃園縣復興鄉"
"93","79","92","3301","新竹縣關西鎮"
"94","79","92","3302","新竹縣新埔鎮"
"95","79","92","3303","新竹縣竹東鎮"
"96","79","92","3305","新竹縣竹北市"
"97","79","92","3306","新竹縣湖口鄉"
"98","79","92","3307","新竹縣橫山鄉"
"99","79","92","3308","新竹縣新豐鄉"
"100","79","92","3309","新竹縣芎林鄉"
"101","79","92","3310","新竹縣寶山鄉"
"102","79","92","3311","新竹縣北埔鄉"
"103","79","92","3312","新竹縣峨眉鄉"
"104","79","92","3313","新竹縣尖石鄉"
"105","79","92","3314","新竹縣五峰鄉"
"106","79","92","3401","宜蘭縣宜蘭市"
"107","79","92","3402","宜蘭縣羅東鎮"
"108","79","92","3403","宜蘭縣蘇澳鎮"
"109","79","92","3404","宜蘭縣頭城鎮"
"110","79","92","3405","宜蘭縣礁溪鄉"
"111","79","92","3406","宜蘭縣壯圍鄉"
"112","79","92","3407","宜蘭縣員山鄉"
"113","79","92","3408","宜蘭縣冬山鄉"
"114","79","92","3409","宜蘭縣五結鄉"
"115","79","92","3410","宜蘭縣三星鄉"
"116","79","92","3411","宜蘭縣大同鄉"
"117","79","92","3412","宜蘭縣南澳鄉"
"118","79","92","3501","苗栗縣苗栗市"
"119","79","92","3502","苗栗縣苑裡鎮"
"120","79","92","3503","苗栗縣通霄鎮"
"121","79","92","3504","苗栗縣竹南鎮"
"122","79","92","3505","苗栗縣頭份鎮"
"123","79","92","3506","苗栗縣後龍鎮"
"124","79","92","3507","苗栗縣卓蘭鎮"
"125","79","92","3508","苗栗縣大湖鄉"
"126","79","92","3509","苗栗縣公館鄉"
"127","79","92","3510","苗栗縣銅鑼鄉"
"128","79","92","3511","苗栗縣南庄鄉"
"129","79","92","3512","苗栗縣頭屋鄉"
"130","79","92","3513","苗栗縣三義鄉"
"131","79","92","3514","苗栗縣西湖鄉"
"132","79","92","3515","苗栗縣造橋鄉"
"133","79","92","3516","苗栗縣三灣鄉"
"134","79","92","3517","苗栗縣獅潭鄉"
"135","79","92","3518","苗栗縣泰安鄉"
"136","79","92","3601","臺中縣豐原市"
"137","79","92","3602","臺中縣東勢鎮"
"138","79","92","3603","臺中縣大甲鎮"
"139","79","92","3604","臺中縣清水鎮"
"140","79","92","3605","臺中縣沙鹿鎮"
"141","79","92","3606","臺中縣梧棲鎮"
"142","79","92","3607","臺中縣后里鄉"
"143","79","92","3608","臺中縣神岡鄉"
"144","79","92","3609","臺中縣潭子鄉"
"145","79","92","3610","臺中縣大雅鄉"
"146","79","92","3611","臺中縣新社鄉"
"147","79","92","3612","臺中縣石岡鄉"
"148","79","92","3613","臺中縣外埔鄉"
"149","79","92","3614","臺中縣大安鄉"
"150","79","92","3615","臺中縣烏日鄉"
"151","79","92","3616","臺中縣大肚鄉"
"152","79","92","3617","臺中縣龍井鄉"
"153","79","92","3618","臺中縣霧峰鄉"
"154","79","92","3619","臺中縣太平市"
"155","79","92","3620","臺中縣大里市"
"156","79","92","3621","臺中縣和平鄉"
"157","79","92","3701","彰化縣彰化市"
"158","79","92","3702","彰化縣鹿港鎮"
"159","79","92","3703","彰化縣和美鎮"
"160","79","92","3704","彰化縣北斗鎮"
"161","79","92","3705","彰化縣員林鎮"
"162","79","92","3706","彰化縣溪湖鎮"
"163","79","92","3707","彰化縣田中鎮"
"164","79","92","3708","彰化縣二林鎮"
"165","79","92","3709","彰化縣線西鄉"
"166","79","92","3710","彰化縣伸港鄉"
"167","79","92","3711","彰化縣福興鄉"
"168","79","92","3712","彰化縣秀水鄉"
"169","79","92","3713","彰化縣花壇鄉"
"170","79","92","3714","彰化縣芬園鄉"
"171","79","92","3715","彰化縣大村鄉"
"172","79","92","3716","彰化縣埔鹽鄉"
"173","79","92","3717","彰化縣埔心鄉"
"174","79","92","3718","彰化縣永靖鄉"
"175","79","92","3719","彰化縣社頭鄉"
"176","79","92","3720","彰化縣二水鄉"
"177","79","92","3721","彰化縣田尾鄉"
"178","79","92","3722","彰化縣埤頭鄉"
"179","79","92","3723","彰化縣芳苑鄉"
"180","79","92","3724","彰化縣大城鄉"
"181","79","92","3725","彰化縣竹塘鄉"
"182","79","92","3726","彰化縣溪州鄉"
"183","79","92","3801","南投縣南投市"
"184","79","92","3802","南投縣埔里鎮"
"185","79","92","3803","南投縣草屯鎮"
"186","79","92","3804","南投縣竹山鎮"
"187","79","92","3805","南投縣集集鎮"
"188","79","92","3806","南投縣名間鄉"
"189","79","92","3807","南投縣鹿谷鄉"
"190","79","92","3808","南投縣中寮鄉"
"191","79","92","3809","南投縣魚池鄉"
"192","79","92","3810","南投縣國姓鄉"
"193","79","92","3811","南投縣水里鄉"
"194","79","92","3812","南投縣信義鄉"
"195","79","92","3813","南投縣仁愛鄉"
"196","79","92","3901","雲林縣斗六市"
"197","79","92","3902","雲林縣斗南鎮"
"198","79","92","3903","雲林縣虎尾鎮"
"199","79","92","3904","雲林縣西螺鎮"
"200","79","92","3905","雲林縣土庫鎮"
"201","79","92","3906","雲林縣北港鎮"
"202","79","92","3907","雲林縣古坑鄉"
"203","79","92","3908","雲林縣大埤鄉"
"204","79","92","3909","雲林縣莿桐鄉"
"205","79","92","3910","雲林縣林內鄉"
"206","79","92","3911","雲林縣二崙鄉"
"207","79","92","3912","雲林縣崙背鄉"
"208","79","92","3913","雲林縣麥寮鄉"
"209","79","92","3914","雲林縣東勢鄉"
"210","79","92","3915","雲林縣褒忠鄉"
"211","79","92","3916","雲林縣臺西鄉"
"212","79","92","3917","雲林縣元長鄉"
"213","79","92","3918","雲林縣四湖鄉"
"214","79","92","3919","雲林縣口湖鄉"
"215","79","92","3920","雲林縣水林鄉"
"216","79","92","4001","嘉義縣朴子市"
"217","79","92","4002","嘉義縣布袋鎮"
"218","79","92","4003","嘉義縣大林鎮"
"219","79","92","4004","嘉義縣民雄鄉"
"220","79","92","4005","嘉義縣溪口鄉"
"221","79","92","4006","嘉義縣新港鄉"
"222","79","92","4007","嘉義縣六腳鄉"
"223","79","92","4008","嘉義縣東石鄉"
"224","79","92","4009","嘉義縣義竹鄉"
"225","79","92","4010","嘉義縣鹿草鄉"
"226","79","92","4011","嘉義縣太保市"
"227","79","92","4012","嘉義縣水上鄉"
"228","79","92","4013","嘉義縣中埔鄉"
"229","79","92","4014","嘉義縣竹崎鄉"
"230","79","92","4015","嘉義縣梅山鄉"
"231","79","92","4016","嘉義縣番路鄉"
"232","79","92","4017","嘉義縣大埔鄉"
"233","79","92","4018","嘉義縣阿里山鄉"
"234","79","92","4101","臺南縣新營市"
"235","79","92","4102","臺南縣鹽水鎮"
"236","79","92","4103","臺南縣白河鎮"
"237","79","92","4104","臺南縣麻豆鎮"
"238","79","92","4105","臺南縣佳里鎮"
"239","79","92","4106","臺南縣新化鎮"
"240","79","92","4107","臺南縣善化鎮"
"241","79","92","4108","臺南縣學甲鎮"
"242","79","92","4109","臺南縣柳營鄉"
"243","79","92","4110","臺南縣後壁鄉"
"244","79","92","4111","臺南縣東山鄉"
"245","79","92","4112","臺南縣下營鄉"
"246","79","92","4113","臺南縣六甲鄉"
"247","79","92","4114","臺南縣官田鄉"
"248","79","92","4115","臺南縣大內鄉"
"249","79","92","4116","臺南縣西港鄉"
"250","79","92","4117","臺南縣七股鄉"
"251","79","92","4118","臺南縣將軍鄉"
"252","79","92","4119","臺南縣北門鄉"
"253","79","92","4120","臺南縣新市鄉"
"254","79","92","4121","臺南縣安定鄉"
"255","79","92","4122","臺南縣山上鄉"
"256","79","92","4123","臺南縣玉井鄉"
"257","79","92","4124","臺南縣楠西鄉"
"258","79","92","4125","臺南縣南化鄉"
"259","79","92","4126","臺南縣左鎮鄉"
"260","79","92","4127","臺南縣仁德鄉"
"261","79","92","4128","臺南縣歸仁鄉"
"262","79","92","4129","臺南縣關廟鄉"
"263","79","92","4130","臺南縣龍崎鄉"
"264","79","92","4131","臺南縣永康市"
"265","79","92","4201","高雄縣鳳山市"
"266","79","92","4202","高雄縣岡山鎮"
"267","79","92","4203","高雄縣旗山鎮"
"268","79","92","4204","高雄縣美濃鎮"
"269","79","92","4205","高雄縣林園鄉"
"270","79","92","4206","高雄縣大寮鄉"
"271","79","92","4207","高雄縣大樹鄉"
"272","79","92","4208","高雄縣仁武鄉"
"273","79","92","4209","高雄縣大社鄉"
"274","79","92","4210","高雄縣鳥松鄉"
"275","79","92","4211","高雄縣橋頭鄉"
"276","79","92","4212","高雄縣燕巢鄉"
"277","79","92","4213","高雄縣田寮鄉"
"278","79","92","4214","高雄縣阿蓮鄉"
"279","79","92","4215","高雄縣路竹鄉"
"280","79","92","4216","高雄縣湖內鄉"
"281","79","92","4217","高雄縣茄萣鄉"
"282","79","92","4218","高雄縣永安鄉"
"283","79","92","4219","高雄縣彌陀鄉"
"284","79","92","4220","高雄縣梓官鄉"
"285","79","92","4221","高雄縣六龜鄉"
"286","79","92","4222","高雄縣甲仙鄉"
"287","79","92","4223","高雄縣杉林鄉"
"288","79","92","4224","高雄縣內門鄉"
"289","79","92","4225","高雄縣茂林鄉"
"290","79","92","4226","高雄縣桃源鄉"
"291","79","92","4227","高雄縣三民鄉"
"292","79","92","4301","屏東縣屏東市"
"293","79","92","4302","屏東縣潮州鎮"
"294","79","92","4303","屏東縣東港鎮"
"295","79","92","4304","屏東縣恆春鎮"
"296","79","92","4305","屏東縣萬丹鄉"
"297","79","92","4306","屏東縣長治鄉"
"298","79","92","4307","屏東縣麟洛鄉"
"299","79","92","4308","屏東縣九如鄉"
"300","79","92","4309","屏東縣里港鄉"
"301","79","92","4310","屏東縣鹽埔鄉"
"302","79","92","4311","屏東縣高樹鄉"
"303","79","92","4312","屏東縣萬巒鄉"
"304","79","92","4313","屏東縣內埔鄉"
"305","79","92","4314","屏東縣竹田鄉"
"306","79","92","4315","屏東縣新埤鄉"
"307","79","92","4316","屏東縣枋寮鄉"
"308","79","92","4317","屏東縣新園鄉"
"309","79","92","4318","屏東縣崁頂鄉"
"310","79","92","4319","屏東縣林邊鄉"
"311","79","92","4320","屏東縣南州鄉"
"312","79","92","4321","屏東縣佳冬鄉"
"313","79","92","4322","屏東縣琉球鄉"
"314","79","92","4323","屏東縣車城鄉"
"315","79","92","4324","屏東縣滿州鄉"
"316","79","92","4325","屏東縣枋山鄉"
"317","79","92","4326","屏東縣三地門鄉"
"318","79","92","4327","屏東縣霧臺鄉"
"319","79","92","4328","屏東縣瑪家鄉"
"320","79","92","4329","屏東縣泰武鄉"
"321","79","92","4330","屏東縣來義鄉"
"322","79","92","4331","屏東縣春日鄉"
"323","79","92","4332","屏東縣獅子鄉"
"324","79","92","4333","屏東縣牡丹鄉"
"325","79","92","4401","澎湖縣馬公市"
"326","79","92","4402","澎湖縣湖西鄉"
"327","79","92","4403","澎湖縣白沙鄉"
"328","79","92","4404","澎湖縣西嶼鄉"
"329","79","92","4405","澎湖縣望安鄉"
"330","79","92","4406","澎湖縣七美鄉"
"331","79","92","4501","花蓮縣花蓮市"
"332","79","92","4502","花蓮縣鳳林鎮"
"333","79","92","4503","花蓮縣玉里鎮"
"334","79","92","4504","花蓮縣新城鄉"
"335","79","92","4505","花蓮縣吉安鄉"
"336","79","92","4506","花蓮縣壽豐鄉"
"337","79","92","4507","花蓮縣光復鄉"
"338","79","92","4508","花蓮縣豐濱鄉"
"339","79","92","4509","花蓮縣瑞穗鄉"
"340","79","92","4510","花蓮縣富里鄉"
"341","79","92","4511","花蓮縣秀林鄉"
"342","79","92","4512","花蓮縣萬榮鄉"
"343","79","92","4513","花蓮縣卓溪鄉"
"344","79","92","4601","臺東縣臺東市"
"345","79","92","4602","臺東縣成功鎮"
"346","79","92","4603","臺東縣關山鎮"
"347","79","92","4604","臺東縣卑南鄉"
"348","79","92","4605","臺東縣大武鄉"
"349","79","92","4606","臺東縣太麻里鄉"
"350","79","92","4607","臺東縣東河鄉"
"351","79","92","4608","臺東縣長濱鄉"
"352","79","92","4609","臺東縣鹿野鄉"
"353","79","92","4610","臺東縣池上鄉"
"354","79","92","4611","臺東縣綠島鄉"
"355","79","92","4612","臺東縣延平鄉"
"356","79","92","4613","臺東縣海端鄉"
"357","79","92","4614","臺東縣達仁鄉"
"358","79","92","4615","臺東縣金峰鄉"
"359","79","92","4616","臺東縣蘭嶼鄉"
"360","79","92","9001","金門縣金城鎮"
"361","79","92","9002","金門縣金沙鎮"
"362","79","92","9003","金門縣金湖鎮"
"363","79","92","9004","金門縣金寧鎮"
"364","79","92","9005","金門縣烈嶼鄉"
"365","79","92","9006","金門縣烏坵鄉"
"366","79","92","9101","連江縣南竿鄉"
"367","79","92","9102","連江縣北竿鄉"
"368","79","92","9103","連江縣莒光鄉"
"369","79","92","9104","連江縣東引鄉"
"370","93","96","101","臺北市松山區"
"371","93","96","102","臺北市大安區"
"372","93","96","109","臺北市大同區"
"373","93","96","110","臺北市中山區"
"374","93","96","111","臺北市內湖區"
"375","93","96","112","臺北市南港區"
"376","93","96","115","臺北市士林區"
"377","93","96","116","臺北市北投區"
"378","93","96","117","臺北市信義區"
"379","93","96","118","臺北市中正區"
"380","93","96","119","臺北市萬華區"
"381","93","96","120","臺北市文山區"
"382","93","96","201","高雄市鹽埕區"
"383","93","96","202","高雄市鼓山區"
"384","93","96","203","高雄市左營區"
"385","93","96","204","高雄市楠梓區"
"386","93","96","205","高雄市三民區"
"387","93","96","206","高雄市新興區"
"388","93","96","207","高雄市前金區"
"389","93","96","208","高雄市苓雅區"
"390","93","96","209","高雄市前鎮區"
"391","93","96","210","高雄市旗津區"
"392","93","96","211","高雄市小港區"
"393","93","96","1101","基隆市中正區"
"394","93","96","1102","基隆市七堵區"
"395","93","96","1103","基隆市暖暖區"
"396","93","96","1104","基隆市仁愛區"
"397","93","96","1105","基隆市中山區"
"398","93","96","1106","基隆市安樂區"
"399","93","96","1107","基隆市信義區"
"400","93","96","1201","新竹市東區"
"401","93","96","1204","新竹市北區"
"402","93","96","1205","新竹市香山區"
"403","93","96","1701","臺中市中區"
"404","93","96","1702","臺中市東區"
"405","93","96","1703","臺中市西區"
"406","93","96","1704","臺中市南區"
"407","93","96","1705","臺中市北區"
"408","93","96","1706","臺中市西屯區"
"409","93","96","1707","臺中市南屯區"
"410","93","96","1708","臺中市北屯區"
"411","93","96","2101","臺南市東區"
"412","93","96","2102","臺南市南區"
"413","93","96","2103","臺南市中西區"
"414","93","96","2104","臺南市北區"
"415","93","96","2106","臺南市安南區"
"416","93","96","2107","臺南市安平區"
"417","93","96","2201","嘉義市東區"
"418","93","96","2202","嘉義市西區"
"419","93","96","3101","臺北縣板橋市"
"420","93","96","3102","臺北縣三重市"
"421","93","96","3103","臺北縣永和市"
"422","93","96","3104","臺北縣中和市"
"423","93","96","3105","臺北縣新店市"
"424","93","96","3106","臺北縣新莊市"
"425","93","96","3107","臺北縣樹林鎮"
"426","93","96","3108","臺北縣鶯歌鎮"
"427","93","96","3109","臺北縣三峽鎮"
"428","93","96","3110","臺北縣淡水鎮"
"429","93","96","3111","臺北縣汐止鎮"
"430","93","96","3112","臺北縣瑞芳鎮"
"431","93","96","3113","臺北縣土城市"
"432","93","96","3114","臺北縣蘆洲市"
"433","93","96","3115","臺北縣五股鄉"
"434","93","96","3116","臺北縣泰山鄉"
"435","93","96","3117","臺北縣林口鄉"
"436","93","96","3118","臺北縣深坑鄉"
"437","93","96","3119","臺北縣石碇鄉"
"438","93","96","3120","臺北縣坪林鄉"
"439","93","96","3121","臺北縣三芝鄉"
"440","93","96","3122","臺北縣石門鄉"
"441","93","96","3123","臺北縣八里鄉"
"442","93","96","3124","臺北縣平溪鄉"
"443","93","96","3125","臺北縣雙溪鄉"
"444","93","96","3126","臺北縣貢寮鄉"
"445","93","96","3127","臺北縣金山鄉"
"446","93","96","3128","臺北縣萬里鄉"
"447","93","96","3129","臺北縣烏來鄉"
"448","93","96","3201","桃園縣桃園市"
"449","93","96","3202","桃園縣中壢市"
"450","93","96","3203","桃園縣大溪鎮"
"451","93","96","3204","桃園縣楊梅鎮"
"452","93","96","3205","桃園縣蘆竹鄉"
"453","93","96","3206","桃園縣大園鄉"
"454","93","96","3207","桃園縣龜山鄉"
"455","93","96","3208","桃園縣八德市"
"456","93","96","3209","桃園縣龍潭鄉"
"457","93","96","3210","桃園縣平鎮市"
"458","93","96","3211","桃園縣新屋鄉"
"459","93","96","3212","桃園縣觀音鄉"
"460","93","96","3213","桃園縣復興鄉"
"461","93","96","3301","新竹縣關西鎮"
"462","93","96","3302","新竹縣新埔鎮"
"463","93","96","3303","新竹縣竹東鎮"
"464","93","96","3305","新竹縣竹北市"
